empresa,año,trimestre,archivo,escala_detectada,efectivo,activo_corriente,activo_total,pasivo_corriente,pasivo_no_corriente,pasivo_total,patrimonio_total,ganancias_retenidas,inventarios,deuda_cp,deuda_lp,ingresos,utilidad_neta,utilidad_operativa,gastos_financieros,impuesto_renta,depreciacion_amortizacion,ingresos_trim,utilidad_neta_trim,gastos_financieros_trim,utilidad_operativa_trim,impuesto_renta_trim,depreciacion_amortizacion_trim,revisar_manualmente,ingresos_ltm,utilidad_neta_ltm,gastos_financieros_ltm,utilidad_operativa_ltm,impuesto_renta_ltm,depreciacion_amortizacion_ltm,ebitda_final_ltm,deuda_bruta_ebitda,deuda_neta_ebitda,pasivo_activo,deuda_patrimonio,perfil_vencimientos_cp,cobertura_intereses,ffo_intereses,ffo_deuda,razon_corriente,prueba_acida,caja_activos,caja_deuda_cp,margen_ebitda,margen_neto,zscore_x1,zscore_x2,zscore_x3,zscore_x4,zscore,zscore_zona
ISA,2026,2,Q2 2026.xbrl,0.001,3724781.926,11462578.656,76070853.417,4261252.869,44172798.371,48434051.24,27636802.177,3243311.378,162615.475,1015471.158,33183576.658,8595281.282,1253268.942,3892569.232,-1389848.291,-502471.673,46861.631,4735233.884,694816.91,-694653.7969999999,2159924.903,-313259.23,17639.210000000003,,17158799.312,2524069.848,-2728686.736,7615310.875,-1099343.687,105781.34300000001,6457881.614,5.295706837031528,4.7189260676341656,0.6366965672712719,1.2374459098766952,0.02969296582359561,2.36666288174459,0.9637790796224254,0.07689837463163597,2.6899550457070047,2.6517936222948895,0.048964639657474926,3.6680332047402175,0.37635976134318927,0.14710061013621117,0.0946660312527883,0.04263540150155853,0.1001081298937835,0.5706068658195523,5.281864415910127,segura
ISAGEN,2019,1,Q1 2019.xbrl,1e-06,172152.830293,720098.863228,19100590.637803,991484.324223,12049813.69719,13041298.021413,6059292.61639,1268261.351595,35181.547289999995,722685.310821,8372922.066327999,802955.265419,151941.980729,439728.606398,-232250.710344,-74128.272877,3240.674359,802955.265419,151941.980729,-232250.710344,439728.606398,-74128.272877,3240.674359,,,,,,,,,,,0.6827693587444501,1.5011005331787346,0.0794543212844269,,,,0.7262836593935285,0.6907999442903463,0.0090129584763878,0.23821271543132289,,,-0.014208223512098443,0.0663990645967207,,0.4646234298488554,,
ISAGEN,2019,2,Q2 2019.xbrl,1e-06,638536.00429,1130980.593456,19371339.238819,968039.965511,13140129.871624,14108169.837135,5263169.401684,1268261.351595,34396.335417999995,1281198.725019,9433596.277946,1542674.642236,269190.231251,856092.1299729999,-486976.341997,-132665.656981,3138.848185,739719.376817,117248.25052200002,-254725.631653,416363.52357499994,-58537.38410400001,-101.82617400000026,,,,,,,,,,,0.7283012115581082,2.0358065996387467,0.11957286393855097,,,,1.1683201456036874,1.1327882082421519,0.03296292509350165,0.49838950962156986,,,0.008411428138044108,0.06547102066404786,,0.3730582678293595,,
ISAGEN,2019,3,Q3 2019.xbrl,1e-06,375731.382549,924999.628781,19119157.836266,715566.012735,13055187.697765,13770753.7105,5348404.125766,1268261.351595,34612.785335,724946.6541929999,9335918.662802,2303458.843916,350742.427471,1245766.78172,-777456.559903,-170880.557113,9531.448068,760784.2016799999,81552.19621999998,-290480.21790600003,389674.65174700017,-38214.90013199998,6392.599883,,,,,,,,,,,0.7202594292296218,1.8810966935962565,0.07205609372072666,,,,1.2926824532170185,1.2443112551458513,0.019652088536886145,0.5182883187001651,,,0.010954123494327653,0.066334582435912,,0.388388626955685,,
ISAGEN,2019,4,CIERRE 2019.xbrl,1e-06,135837.317303,726989.683016,18860181.553206,435574.225589,12934212.96944,13369787.195029,5490394.358177,1268261.351595,36777.461354,192426.527494,9370261.081061,3183401.284286,495208.41012,1665275.151372,-978949.384957,-208732.599657,12682.392723,879942.44037,144465.982649,-201492.82505400002,419508.369652,-37852.042544000025,3150.944655000001,,3183401.284286,495208.41012,-978949.384957,1665275.151372,-208732.599657,12682.392723,1695572.787457,5.639797759963467,5.559684822136288,0.7088896338198981,1.741712340628687,0.020122640764909105,1.7320331505509627,0.5188121169975594,0.05311172168675981,1.6690374230314866,1.5846029932755292,0.007202333493969431,0.7059178330141382,0.5326292967923135,0.15555953079634116,0.015451360136958116,0.06724544766534397,0.08829581765552642,0.4106568248310171,4.595118642605172,segura
ISAGEN,2020,1,Q1 2020.xbrl,1e-06,374791.907096,963128.9496,19043875.383859,442429.441933,13001363.961670998,13443793.403604,5600081.980254999,1268261.351595,35801.067324,198654.288255,9420275.751659,870648.980142,115110.986272,424413.741433,-225171.272226,-58310.340656,3233.309936,870648.980142,115110.986272,-225171.272226,424413.741433,-58310.340656,3233.309936,,3251094.999009,458377.415663,-971869.946839,1649960.2864070002,-192914.66743600002,12675.0283,1635837.058238,5.880127236067622,5.651014009167324,0.7059379003812714,1.7176409334414786,0.02065243092845866,1.6831851458711613,0.48468670679147413,0.048971397235280385,2.1769097133139095,2.0959904436387653,0.019680443163037183,1.886653997697262,0.5031649517275368,0.14099170150448473,0.027342098032647748,0.06659681005211465,0.08663994345423282,0.41655519481233133,4.666073138429456,segura
ISAGEN,2020,2,Q2 2020.xbrl,1e-06,106029.461223,676832.561071,18708312.430413,499259.295855,12611661.805383,13110921.101238,5597391.329175,1268261.351595,36415.13199,205882.040945,8989220.432804,1592385.8687109998,138711.73902399998,691625.607385,-441726.470717,-70311.51878299999,6418.011259999999,721736.8885689998,23600.752751999986,-216555.19849100002,267211.86595199996,-12001.178126999992,3184.701323999999,utilidad_neta_trim,3233112.5107609998,364729.91789299995,-933699.5136770001,1500808.6287840002,-146378.461459,15961.555798,1460769.4488269999,6.294697962866543,6.222113297772306,0.7008072561330732,1.6427478325165208,0.02239040201376444,1.5644963153877491,0.40772375707019437,0.041401547701924134,1.355673427996767,1.2827351125916673,0.005667505373206948,0.5150010206636968,0.4518152226268082,0.11281077187355629,0.009491677342705137,0.06779132839011509,0.0802214862706817,0.4269258647774538,4.520625679675228,segura
ISAGEN,2020,3,Q3 2020.xbrl,1e-06,342800.416689,982284.113359,19000317.061318,482271.43534,12776892.899848,13259164.335188,5741152.726129999,1268261.351595,35261.16914,214241.359032,9128586.440859,2348840.448005,276703.830204,1083916.987414,-638604.76967,-135360.559437,9319.088539,756454.5792940003,137992.09118000002,-196878.29895299993,392291.3800290001,-65049.040654,2901.077279000001,,3228782.888375,421169.812853,-840097.594724,1503425.357066,-173212.601981,12470.033194000001,1446950.042752,6.456911105321631,6.219998698838671,0.6978391093368549,1.6273435398031675,0.022931104331656366,1.7223594637565547,0.5161779402421276,0.04641419657248304,2.036786841141633,1.9636720627074904,0.01804182612230687,1.6000664775366638,0.448141015601154,0.13044228348997747,0.026316017590935686,0.0667494835745138,0.0791263299561861,0.4329950652239651,4.626610147640187,segura
ISAGEN,2020,4,CIERRE 2020.xbrl,1e-06,83748.53035999999,644453.4498589999,18628651.582927,431130.651664,12239032.964283,12670163.615947,5958487.96698,1268261.351595,34137.729913,184413.77128,8817747.046999998,3211249.882066,496129.202162,1570268.031161,-821768.318021,-240439.964659,12397.337041,862409.4340609997,219425.371958,-183163.54835100006,486351.04374699993,-105079.405222,3078.2485020000004,,3211249.882066,496129.202162,-821768.318021,1570268.031161,-240439.964659,12397.337041,1570734.8218830002,5.731177976616186,5.677859918600765,0.6801438933754657,1.5108129559322838,0.020485500648413774,1.911408346412864,0.6188198401559757,0.05648938621162758,1.4947984963993055,1.4156166294148047,0.004495683973001825,0.454133819718065,0.4891350345095061,0.15449722705565622,0.011451327931352178,0.06808122133527639,0.08429316658647142,0.47027711303431713,4.607306540929793,segura
ISAGEN,2021,1,Q1 2021.xbrl,1e-06,108113.193912,637530.621516,19049194.992317,373788.082043,12430097.652403,12803885.734446,6245309.257871,1268261.351595,34627.534823,174877.70698299998,8979064.795183,805979.15476,236938.315873,456170.303879,-164914.670031,-50592.547145,3026.187504,805979.15476,236938.315873,-164914.670031,456170.303879,-50592.547145,3026.187504,,3146580.0566839995,617956.531763,-761511.7158260001,1602024.593607,-232722.17114799996,12190.214609,1624380.633346,5.635343289774479,5.568786725572343,0.6721483894521588,1.4657308588248423,0.019104086238429022,2.1330999899115923,0.8274944866586713,0.06883883596853434,1.7055937632668008,1.6129542798628957,0.0056754731082129545,0.6182217034816782,0.5162368679911618,0.1963898965323733,0.013845337799280957,0.06657821247073803,0.08409933302972306,0.487766712965064,4.635172955190946,segura
ISAGEN,2021,2,Q2 2021.xbrl,1e-06,410046.175955,1034704.399937,19473994.801105,439503.232977,13466782.810371,13906286.043348,5567708.757757,1268261.351595,34895.767111,197645.708514,10241964.872498,1590756.308983,443906.600586,904132.443738,-343209.231942,-124009.193859,6048.339929,784777.154223,206968.284713,-178294.561911,447962.139859,-73416.646714,3022.1524249999998,utilidad_neta_trim,3209620.322338,801324.063724,-723251.0792459999,1782774.867514,-294137.639735,12027.665710000001,1830740.4484149998,5.702397950539795,5.478419627282664,0.7140951913245311,1.8750281372867081,0.018932287462282,2.5312654221319297,1.1245772772049385,0.07791015987831558,2.3542589048284612,2.2748607013735476,0.02105608942299466,2.0746525641155262,0.5703915929474874,0.24966319478569585,0.030563896778190932,0.0651258955621697,0.0915464385054083,0.40037352463494624,4.698393850020643,segura
ISAGEN,2021,3,Q3 2021.xbrl,1e-06,141521.858969,838753.117618,19275695.152653,484426.307237,13557929.862947,14042356.170184,5233338.982469,1268261.351595,35748.779642,190697.199525,10016176.794188,2452645.971962,90005.853493,1397005.989319,-532530.114431,-782202.307377,9075.233583,861889.6629789998,-353900.747093,-189320.88248899998,492873.5455809999,-658193.113518,3026.8936539999995,,3315055.4060229994,309431.22545100003,-715693.662782,1883357.0330659999,-887281.712599,12153.482085,1924560.0829170002,5.303484201045434,5.229949547476968,0.7285006355919302,1.950355982653654,0.0186832128663939,2.689083588411234,0.4493328979412171,0.031506679492083745,1.731435937907579,1.657639822568801,0.007341984703961336,0.742128669542663,0.5805514078046295,0.09334119269584637,0.018382050949391177,0.06579588137035065,0.09770630932637389,0.3726823988114543,4.632983744920609,segura
ISAGEN,2021,4,CIERRE 2021.xbrl,1e-06,172826.714418,993775.617178,21121291.278846,516522.130039,14925699.29965,15442221.429689,5679069.849157,1268261.351595,35704.870165,232182.419714,10713431.584178,3481508.064357,523126.556096,2010051.342865,-731987.768334,-763221.7149029999,12107.240467,1028862.0923950002,433120.702603,-199457.65390300006,613045.3535460001,18980.592474000063,3032.0068840000004,,3481508.064357,523126.556096,-731987.768334,2010051.342865,-763221.7149029999,12107.240467,2030443.2798000001,5.390750932461482,5.305633206624283,0.731121086576517,1.927360341503242,0.021212370510365286,2.773875968475918,0.731205929548781,0.048899385303801494,1.9239749071408905,1.854849369068971,0.00818258278512992,0.7443574523466774,0.5832079783434317,0.15025860817375883,0.022595847992352276,0.06004658213606596,0.09516706702862264,0.3677624929168869,4.619653928588481,segura
ISAGEN,2022,1,Q1 2022.xbrl,1e-06,735488.724937,1555483.615506,21702224.950356,530957.520254,15080231.819485,15611189.339739,6091035.610617,1268261.351595,37488.549302,245345.867442,11378147.574221,1192692.033682,360020.780779,790688.454224,-250780.697205,-178084.230679,3035.615978,1192692.033682,360020.780779,-250780.697205,790688.454224,-178084.230679,3035.615978,,3868220.943279,646209.021002,-817853.795508,2344569.49321,-890713.3984369999,12116.668941,2366892.8838879997,4.910865853198036,4.600125671441757,0.7193358918474816,1.9082951052531416,0.021107756344799708,2.894029344716598,0.8049430027210288,0.05663750689472678,2.9295820403144233,2.8589764873804215,0.03389001480813308,2.997762842330614,0.6118815131282651,0.16705587154342424,0.04720834373413836,0.0584392316684652,0.10803360017570642,0.39017114443112855,4.885864124968577,segura
ISAGEN,2022,2,Q2 2022.xbrl,1e-06,188145.184503,1009644.745128,22859833.272032,862196.6421129999,17065185.596536,17927382.238649,4932451.033383,1268261.351595,38109.774407,497603.207576,13124091.028381,2265407.283192,607319.686747,1429241.884705,-528708.524922,-311112.864674,6080.05696,1072715.24951,247298.90596799995,-277927.82771700004,638553.4304810001,-133028.633995,3044.440982,,4156159.038566,686539.642257,-917487.061314,2535160.783832,-950325.3857179999,12138.957498,2566491.0467870003,5.3075167563939285,5.234208421756042,0.7842306645596738,2.7616481428330255,0.03653019947125841,2.797304893990921,0.7615132999852573,0.051291607905183195,1.1710144714245774,1.126813679464168,0.008230383059406971,0.37810283703660447,0.617515119843084,0.1651860854905776,0.006450095294238054,0.055479903834060845,0.11090023070875402,0.27513504022630286,4.507318454229686,segura
ISAGEN,2022,3,Q3 2022.xbrl,1e-06,376280.998903,1430877.8844259998,23678445.941961,1214093.611887,17205513.140113,18419606.752,5258839.189960999,1268261.351595,38518.541818,758892.6698179999,13090409.037884,3453386.708392,914518.133541,2175781.21287,-912037.970934,-464612.787367,9173.231833,1187979.4252,307198.446794,-383329.446012,746539.3281649998,-153499.922693,3093.174873,,4482248.800787,1347638.8361439998,-1111495.624837,2788826.566416,-445632.19489299995,12205.238717,2916971.894591,4.747835155142578,4.6188380264418365,0.7779060668571277,2.633528276380839,0.054796457311342826,2.624366510681292,1.2234362821359916,0.09818863821161114,1.1785564724305433,1.146830301202171,0.01589128779081678,0.49582900700996485,0.6507831278975039,0.30066131891370673,0.00915534208074156,0.053561849232152986,0.11777912170637306,0.2855022509853526,4.57592373394793,segura
ISAGEN,2022,4,CIERRE 2022.xbrl,1e-06,309200.445391,1431562.124601,23808061.966282,1333190.59289,16910525.005838,18243715.598728,5564346.367554,1268261.351595,27889.046571,736513.775945,13351933.404957,4816989.92959,1233837.9102659998,2969610.272859,-1317579.83568,-635121.672715,12655.353616,1363603.221198,319319.7767249999,-405541.86474600004,793829.0599890002,-170508.88534799998,3482.1217830000005,,4816989.92959,1233837.9102659998,-1317579.83568,2969610.272859,-635121.672715,12655.353616,3199194.7722769994,4.403747875242578,4.3070984158003425,0.7662831029491411,2.5319141279652335,0.05227785337076767,2.4280841931873542,0.9460476170984259,0.0884762705127446,1.073786548026683,1.052867523605318,0.01298721608793286,0.41981624171832177,0.6641481130414778,0.2561429291530652,0.004131858017268185,0.05327024742253973,0.12473128963897565,0.30500071860043465,4.609211016095132,segura
ISAGEN,2023,1,Q1 2023.xbrl,1e-06,860465.9352579999,1966041.070765,24269238.31729,1508916.210368,16844683.558546,18353599.768914,5915638.548376,1268261.351595,29043.02353,833030.608347,13267610.090267,1347150.772221,397336.425103,884455.762536,-426573.157069,-190593.308412,4043.30749,1347150.772221,397336.425103,-426573.157069,884455.762536,-190593.308412,4043.30749,,4971448.668129,1271153.5545899998,-1493372.2955439999,3063377.581171,-647630.7504479999,13663.045128000002,3425819.64571,4.115990378031605,3.8648195563756773,0.7562495175564882,2.3836210720624575,0.05907750053009161,2.2940158029796955,0.8603458116584197,0.09111760431171677,1.3029491347869573,1.2837015295651162,0.03545500373800289,1.0329343563562934,0.6890988672320545,0.25569077334321494,0.018835566836530388,0.052257979216902714,0.12622471052124346,0.32231489314676465,4.730583023201601,segura
ISAGEN,2023,2,Q2 2023.xbrl,1e-06,232487.176032,1136718.034203,23056858.59813,1028681.504471,16909187.8175,17937869.321971,5118989.276159,1268261.351595,29670.465897,506588.618191,13299477.349609,2635778.544918,700105.028341,1642498.1531709998,-894334.007882,-327875.543482,8142.064503,1288627.7726970003,302768.60323799995,-467760.85081299994,758042.3906349998,-137282.23507,4098.7570129999995,,5187361.191316,1326623.2518599997,-1683205.31864,3182866.541325,-651884.351523,14717.361159,3676430.283182,3.7552911124022907,3.6920539072537197,0.7779840972536401,2.6970296718729,0.03669319119382167,2.184184093567676,0.7968966103925926,0.09715588902352193,1.1050242755045525,1.0761810759641293,0.01008321125111361,0.4589269629905995,0.7087284165476269,0.2557414459746621,0.004685656949848408,0.0550058173014888,0.1380442408396061,0.2853733174368186,4.687356155744672,segura
ISAGEN,2023,3,Q3 2023.xbrl,1e-06,222785.919957,1261855.651927,23200712.266745,1319880.551917,16600665.420099,17920545.972016,5280166.294729,1268261.351595,29867.739115,775601.679011,13533636.533794,3962408.006268,857804.934145,2259865.628987,-1385907.388653,-390999.288781,12251.922438,1326629.46135,157699.90580399998,-491573.38077099994,617367.475816,-63123.745299,4109.857935,,5326011.227466,1177124.7108699998,-1791449.253399,3053694.688976,-561508.1741289999,15734.044221,3545816.182619,4.035527358396778,3.9726967127899755,0.7724136123916597,2.709997642894202,0.05420286303689684,1.9793003769944126,0.6658624311170039,0.083362841358217,0.9560377642463749,0.9334086414279349,0.00960254656820742,0.2872426994241207,0.6657545452276528,0.2210143126998345,-0.002500996491955581,0.05466475929762193,0.13162073016840295,0.29464316003397967,4.605667203090365,segura
ISAGEN,2023,4,CONSOLIDADO CIERRE 2023.xbrl,1e-06,220352.378389,1279907.151628,23727387.139664,1216189.157845,17082033.108159,18298222.266004,5429164.87366,1268261.351595,29525.906519,1183419.452821,13696364.263642998,5523362.199194999,1035242.62772,2905984.457391,-1869998.911434,-477536.459092,19659.371058,1560954.1929269992,177437.69357500004,-484091.522781,646118.828404,-86537.17031099997,7407.448620000001,,5523362.199194999,1035242.62772,-1869998.911434,2905984.457391,-477536.459092,19659.371058,3402437.369304,4.373271893468474,4.308508797348919,0.7711857255203498,2.7407131783111587,0.07953203321843884,1.8194862833876502,0.564119044309525,0.07089498200237851,1.0523915160499404,1.0281141194553862,0.009286837066886596,0.18619972644841232,0.6160083743557297,0.18742979192472314,0.0026854197391370342,0.05345137010365986,0.12247385016672134,0.2967044991986334,4.576431817305603,segura
ISAGEN,2024,1,Q1 2024.xbrl,1e-06,225762.797748,1386579.884258,23891287.871014,1563667.070175,16712289.794280998,18275956.864456,5615331.006558,1268350.663198,30886.316975,1156085.98236,12911074.485641,1349620.589114,198087.870448,657336.5804409999,-465291.664787,-102411.499868,4699.812333,1349620.589114,198087.870448,-465291.664787,657336.5804409999,-102411.499868,4699.812333,,5525832.016088,835994.073065,-1908717.419152,2678865.275296,-389354.65054799995,20315.875901,3154382.018666,4.459561456018588,4.387990290442557,0.7649632352649028,2.505134684237194,0.08218332228382438,1.6526186574372128,0.4486310757023632,0.060872977948454816,0.886748791162315,0.8669963019246005,0.009449586768484999,0.19528201292358416,0.5708429082683439,0.15128836175820634,-0.007412207616143218,0.05308841742000945,0.11212728630448263,0.3072523670418033,4.450554508187348,segura
ISAGEN,2024,2,Q2 2024.xbrl,1e-06,318568.477283,1432948.597403,23916564.290393,1560223.4297709998,17442190.414646,19002413.844417,4914150.445975999,1268350.663198,30847.571437,1280948.0826909998,13594773.873616,2588801.259585,255639.554167,1110799.707526,-919088.623316,-131682.93264699998,9233.756539,1239180.670471,57551.68371899999,-453796.958529,453463.12708500004,-29271.43277899998,4533.944206,utilidad_neta_trim,5476384.913861999,590777.153546,-1894753.526868,2374286.011746,-281343.848257,20751.063094,2787625.591765,5.336341437046558,5.222061930421245,0.7945294154164962,3.027119767667702,0.08610997748233014,1.471233884637705,0.32274816115574007,0.04110914538710672,0.9184252524738201,0.8986539999414007,0.013319993349168686,0.24869741528771042,0.5090265997754967,0.10787721514070461,-0.005321618557859688,0.053032310485644524,0.09927370766626888,0.25860664261976385,4.32663180471172,segura
ISAGEN,2024,3,Q3 2024.xbrl,1e-06,152653.77901899998,1505311.691702,23915847.419108,1280119.13771,17442993.835376,18723112.973086,5192734.446022,1268350.663198,32174.180283,787498.5806659999,13572764.507529,4170207.556674,543886.62618,1923699.094864,-1389376.26785,-280225.120114,13778.317919,1581406.2970889998,288247.072013,-470287.64453399996,812899.3873380001,-148542.187467,4544.561379999999,,5731161.749600999,721324.3197550001,-1873467.790631,2569817.923268,-366762.29042499996,21185.766539,2982740.16735,4.814453248521913,4.763274208292397,0.7828747459781346,2.7654530069790053,0.054838729334518325,1.5920957820926227,0.3963292510323415,0.05170588322329469,1.1759153092538295,1.1507815702640694,0.00638295504833479,0.19384641797055466,0.5204425032250498,0.12586005268569123,0.009416039082607564,0.05303390011531134,0.10745251373425295,0.27734354076089934,4.497951340850944,segura
ISAGEN,2024,4,CIERRE 2024.xbrl,1e-06,447197.05571,1381012.7715049998,24293248.340485,1206751.4121309998,17524915.235675998,18731666.647807,5561581.692678,1268350.663198,33172.006795,749153.869682,13654102.831992,6095701.037532,904615.597915,2738482.926877,-1841209.269426,-389143.486734,24599.068308,1925493.480858,360728.971735,-451833.0015760001,814783.8320129998,-108918.36661999999,10820.750389000003,,6095701.037532,904615.597915,-1841209.269426,2738482.926877,-389143.486734,24599.068308,3159567.422383,4.558616663673161,4.4170792327761434,0.7710647166352984,2.589777062995649,0.052012811074521124,1.716028413960788,0.5046762916377693,0.06451420574313609,1.144405349454924,1.1169166666478978,0.018408285686716524,0.5969361886895488,0.5183271625247277,0.14840222516576318,0.0071732424141728,0.052210006888386264,0.11272609115485327,0.2969080006198551,4.536533825904574,segura
ISAGEN,2025,1,Q1 2025.xbrl,1e-06,405756.91121,1976547.582002,24826759.277084,917202.821451,17999117.939494,18916320.760945,5910438.516139,1268350.663198,36112.924517,465818.561672,14054334.259313,1425880.5459989998,344550.232459,874629.112647,-430075.689387,-177381.494166,5596.734935,1425880.5459989998,344550.232459,-430075.689387,874629.112647,-177381.494166,5596.734935,,6171960.994417,1051077.959926,-1805993.294026,2955775.459083,-464113.481032,25495.99091,3346680.725894,4.33867285535767,4.217431259746063,0.7619327415965019,2.456696365478869,0.03208083051293949,1.8530969837841598,0.5961118207897959,0.07414343114075908,2.154973290286148,2.115600401681346,0.01634353105379035,0.8710621357671625,0.5422394485190887,0.17029886625608598,0.04266947404322777,0.05108804774083961,0.11905603248875452,0.3124518023791289,4.824589716181227,segura
ISAGEN,2025,2,Q2 2025.xbrl,1e-06,111346.682365,3899447.773347,25379502.800803,1362615.997526,18573234.4767,19935850.474226,5443652.326576999,1268350.663198,36782.215127,890965.9198029999,14368629.572298998,2556557.111896,401284.223948,1454363.317594,-918699.311644,-209638.326204,6143.978039,1130676.565897,56733.99148899998,-488623.622257,579734.2049469999,-32256.832038000022,547.2431039999992,,6063456.889842999,1050260.2676960002,-1840819.957754,3082046.5369449994,-467098.880291,21509.289808,3379688.3955490002,4.515089471620715,4.4821436288881005,0.7855098908239936,2.803190684607391,0.05838725674374151,1.835969010066898,0.5822239991420319,0.07023577774776026,2.8617363809223844,2.834742557868947,0.0043872680737258975,0.12497299828215616,0.5573863980480136,0.1732114677776153,0.09995592883485235,0.04997539444144942,0.12143841276699419,0.27305844481602665,5.171408179886785,segura
ISAGEN,2025,3,Q3 2025.xbrl,1e-06,229542.936427,3923480.853475,25865252.863744,1661631.810363,18515826.272868,20177458.083231,5687794.780513,1268350.663198,41303.59085,864079.7482789999,13524416.243707,3847513.969488,606104.234818,2179442.004094,-1365328.438015,-183247.538266,18653.226751,1290956.8575920002,204820.01087,-446629.12637099996,725078.6865000001,26390.787938000023,12509.248711999999,,5773007.4503460005,966833.206553,-1817161.439591,2994225.836107,-292165.904886,29473.97714,3105634.52817,4.633029373377183,4.559117606121601,0.7800990073255486,2.52971433520818,0.06005351419357999,1.7090581279718353,0.5482766483957776,0.0692433166223847,2.361221558834912,2.336364312727559,0.008874567653995616,0.26565017509574085,0.5379578243890654,0.16747478933100177,0.08744739728728855,0.04903685534719362,0.1157624807257958,0.281888568770711,5.057421942323058,segura
ISAGEN,2025,4,CIERRE 2025.xbrl,1e-06,173857.066077,4020184.197927,25989635.428568,1712864.136827,18353585.995019,20066450.131846,5923185.296722,1268350.663198,41497.121989,1156139.721005,13281606.088925,5227522.586422999,882203.2278059999,2872390.550364,-1838668.886465,-321109.832023,27152.09767,1380008.6169349994,276098.9929879999,-473340.44845,692948.5462699998,-137862.293757,8498.870919,,5227522.586422999,882203.2278059999,-1838668.886465,2872390.550364,-321109.832023,27152.09767,3069134.043964,4.704175706605062,4.647528762031585,0.7720943291797316,2.437496901864629,0.08007757833011782,1.6692151950559602,0.4945726401148356,0.06298457788684457,2.347053751370031,2.3228270067632626,0.006689476909164143,0.15037721039968327,0.5871106232874442,0.16876124650274518,0.08877846968810407,0.04880217218452474,0.11052061727678744,0.29517853221690393,5.044117849403274,segura
ISAGEN,2026,1,Q1 2026.xbrl,1e-06,938597.708191,4876164.994368,26555037.795673,1358737.427829,19222956.778119,20581694.205948,5973343.589725,1268350.663198,41281.291921,863508.327891,14084219.313145,1167110.70985,45001.361803,587081.586166,-540238.769674,-34237.904493999995,6235.360645,1167110.70985,45001.361803,-540238.769674,587081.586166,-34237.904493999995,6235.360645,utilidad_neta_trim,4968752.750274,582654.3571499999,-1948831.9667520002,2584843.023883,-177966.242351,27790.72338,2737243.2896330003,5.460869224759389,5.117970326533633,0.7750579895352916,2.50240546462926,0.05776853503273704,1.4045558243766894,0.3132363851499172,0.04083865422153834,3.588747093070933,3.5583649963718234,0.03534537270905106,1.0869584900048337,0.5508914263206307,0.11726370508531939,0.132458013940848,0.04776309011334455,0.09733908284266068,0.2902260392149221,5.233488223099814,segura
ISAGEN,2026,2,Q2 2026.xbrl,1e-06,287142.418911,6007037.158658,25920552.105343,2215538.26302,18270029.604993,20485567.868013,5434984.23733,1268350.663198,36456.886726,1172181.989138,13445289.484226,2677243.92406,165533.332596,1391701.298366,-1201372.108429,-99385.94713,7754.104143,1510133.2142100001,120531.97079299999,-661133.338755,804619.7122,-65148.042636000006,1518.7434979999998,,5348209.398587,646452.3364539999,-2121341.68325,2809728.5311359996,-210857.452949,28762.223774000002,3007413.6964269998,4.8604791188955785,4.76500092803273,0.7903214323814619,2.689514970984535,0.08019047557397006,1.4176941509108962,0.3182959942565867,0.046192295395163105,2.7113217852847225,2.694866692933347,0.01107778946004053,0.24496402569890963,0.5623216056614313,0.12087266751836474,0.14627384788059583,0.048932239484843196,0.10839771158102882,0.26530796082135494,5.376081523504234,segura
